cid	seat	role	power	time	exit	scope	agent_seat	d	chi	type_token	raw_derivation	raw_type	metric_type	perceived	signature	imm_hole
expressive_attribution_reading	platform_shareholders	beneficiary	organized	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
expressive_attribution_reading	algorithmically_injured_users	payer	powerless	immediate	trapped	national	true	0.900000	0.923852	snare	ok	snare	snare	immutable	constructed_high_extraction	false
expressive_attribution_reading	products_liability_plaintiffs	payer	moderate	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
expressive_attribution_reading	state_regulators	payer	institutional	generational	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	changeable	constructed_high_extraction	false
expressive_attribution_reading	courts	observer	institutional	generational	analytical	national	true	0.720000	0.776294	snare	ok	snare	snare	changeable	constructed_high_extraction	true
expressive_attribution_reading	civil_liberties_advocates	excluded	organized	generational	analytical	national	false	0.900000	0.923852	snare	ok	snare	snare	changeable	constructed_high_extraction	true
family_attention_reallocation	roschelle	payer	moderate	biographical	constrained	local	true	0.870000	0.661393	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
family_attention_reallocation	cece	payer	powerless	immediate	trapped	local	true	0.900000	0.673869	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
family_attention_reallocation	zi	payer	powerless	immediate	trapped	local	true	0.900000	0.673869	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
family_attention_reallocation	bristol	payer	moderate	biographical	constrained	local	true	0.870000	0.661393	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
family_attention_reallocation	mapo_labs	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.049247	rope	ok	rope	rope	changeable	constructed_high_extraction	false
family_attention_reallocation	amazon_alexa_division	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.049247	rope	ok	rope	rope	changeable	constructed_high_extraction	false
family_attention_reallocation	uu_minister	excluded	moderate	generational	mobile	local	false	0.900000	0.673869	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	false
family_attention_reallocation	common_sense_media_researchers	observer	analytical	generational	analytical	national	true	0.720000	0.707798	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	true
federation_membership__integration_reading	supranational_governance_institutions	agenda_setter	institutional	generational	arbitrage	continental	true	0.090000	-0.049512	rope	ok	rope	rope	changeable	constructed_high_extraction	false
federation_membership__integration_reading	mobile_citizens	beneficiary	moderate	biographical	arbitrage	continental	true	0.220000	0.050163	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
federation_membership__integration_reading	employers_of_mobile_labor	beneficiary	powerful	generational	arbitrage	continental	true	0.220000	0.050163	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
federation_membership__integration_reading	local_labor_markets	payer	powerless	biographical	trapped	regional	true	0.900000	0.831467	snare	ok	snare	snare	immutable	constructed_high_extraction	false
federation_membership__integration_reading	emigration_region_communities	payer	powerless	generational	trapped	regional	true	0.900000	0.831467	snare	ok	snare	snare	immutable	constructed_high_extraction	false
federation_membership__integration_reading	member_state_governments	payer	institutional	generational	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	changeable	constructed_high_extraction	false
federation_membership__integration_reading	national_electorates	excluded	organized	generational	constrained	national	false	0.920000	0.933915	snare	ok	snare	snare	changeable	constructed_high_extraction	false
federation_membership__integration_reading	comparative_political_economists	observer	analytical	civilizational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	immutable	constructed_high_extraction	false
federation_membership__sovereignty_reading	national_government_incumbents	agenda_setter	institutional	generational	mobile	national	true	0.120000	-0.028731	rope	ok	rope	rope	changeable	false_ci_rope	false
federation_membership__sovereignty_reading	local_labor_market_insiders	beneficiary	organized	biographical	constrained	local	true	0.270000	0.077093	naturalized	ok	naturalized	naturalized	immutable	false_ci_rope	false
federation_membership__sovereignty_reading	mobile_federation_citizens	payer	moderate	biographical	constrained	continental	true	0.870000	0.997423	snare	ok	snare	snare	immutable	false_ci_rope	false
federation_membership__sovereignty_reading	destination_state_employers	payer	powerful	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	false_ci_rope	false
federation_membership__sovereignty_reading	supranational_federation_institutions	excluded	institutional	generational	constrained	continental	false	0.920000	1.027307	snare	ok	snare	snare	changeable	false_ci_rope	false
federation_membership__sovereignty_reading	migration_policy_analysts	observer	analytical	civilizational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	immutable	false_ci_rope	false
fetterley_transfer_kernel_flat_control	canon_forming_authors	beneficiary	institutional	civilizational	arbitrage	global	true	0.220000	0.054723	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	literary_curricula_institutions	agenda_setter	institutional	generational	mobile	national	true	0.120000	-0.028731	rope	ok	rope	rope	changeable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	model_training_pipeline_operators	agenda_setter	institutional	biographical	arbitrage	global	true	0.090000	-0.054013	rope	ok	rope	rope	changeable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	women_readers_of_androcentric_canon	payer	moderate	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	language_models_trained_on_androcentric_corpora	payer	powerless	immediate	trapped	global	true	0.900000	1.108623	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	downstream_users_of_misaligned_models	payer	moderate	immediate	constrained	global	true	0.870000	1.088098	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	feminist_literary_critics	excluded	moderate	generational	mobile	national	false	0.900000	0.923852	snare	ok	snare	snare	changeable	constructed_high_extraction	false
fetterley_transfer_kernel_flat_control	alignment_researchers	observer	analytical	biographical	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
fiat_efficacy_kernel_flat_control	academic_debate_community	beneficiary	organized	generational	mobile	national	true	0.250000	0.041847	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
fiat_efficacy_kernel_flat_control	policy_scholars	beneficiary	institutional	generational	mobile	national	true	0.250000	0.041847	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
fiat_efficacy_kernel_flat_control	activist_organizations	beneficiary	organized	biographical	constrained	national	true	0.270000	0.053852	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
fiat_efficacy_kernel_flat_control	philosophy_departments	beneficiary	institutional	civilizational	mobile	national	true	0.250000	0.041847	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
fiat_efficacy_kernel_flat_control	communities_awaiting_material_relief	payer	powerless	biographical	trapped	local	true	0.900000	0.413016	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
fiat_efficacy_kernel_flat_control	novice_debaters_and_students	payer	powerless	biographical	constrained	local	true	0.870000	0.405370	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
fiat_efficacy_kernel_flat_control	elected_officials_and_agencies	excluded	powerful	biographical	analytical	national	false	0.900000	0.516270	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
fiat_efficacy_kernel_flat_control	independent_policy_analysts	observer	analytical	generational	analytical	national	true	0.720000	0.433811	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
fictional_construct_reading	narrative_designers	beneficiary	moderate	biographical	mobile	global	true	0.250000	0.037001	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
fictional_construct_reading	worldbuilding_communities	beneficiary	organized	biographical	mobile	global	true	0.250000	0.037001	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
fictional_construct_reading	systems_pedagogy_practitioners	beneficiary	moderate	biographical	mobile	regional	true	0.250000	0.027751	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
fictional_construct_reading	literary_critics	observer	moderate	biographical	analytical	global	true	0.720000	0.383581	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
fictional_construct_reading	engineering_practitioners	excluded	powerful	biographical	mobile	global	false	0.900000	0.456492	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
filter_reading	claim_originator	agenda_setter	powerful	biographical	arbitrage	national	true	0.090000	-0.045011	rope	ok	rope	rope	changeable	constructed_high_extraction	false
filter_reading	inner_circle_deferential_nodes	beneficiary	organized	biographical	constrained	regional	true	0.270000	0.086730	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
filter_reading	expert_challengers	payer	moderate	biographical	mobile	national	true	0.850000	0.893884	snare	ok	snare	snare	changeable	constructed_high_extraction	false
filter_reading	peripheral_audience_members	payer	powerless	immediate	constrained	regional	true	0.870000	0.816073	snare	ok	snare	snare	immutable	constructed_high_extraction	false
filter_reading	belief_calibration_theorists	excluded	analytical	generational	analytical	national	false	0.900000	0.923852	snare	ok	snare	snare	changeable	constructed_high_extraction	true
filter_reading	social_epistemology_observers	observer	analytical	civilizational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fusion_reading	founding_allocation_holders	beneficiary	institutional	civilizational	arbitrage	global	true	0.220000	0.057137	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
fusion_reading	large_stake_validators	agenda_setter	organized	generational	mobile	global	true	0.120000	-0.035999	rope	ok	rope	rope	changeable	constructed_high_extraction	false
fusion_reading	protocol_treasury_controllers	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.057137	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
fusion_reading	non_wealth_participants	excluded	powerless	biographical	trapped	global	false	0.950000	1.186789	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fusion_reading	late_joining_users	payer	moderate	biographical	constrained	global	true	0.870000	1.136102	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fusion_reading	labor_contributors_without_capital	payer	powerless	biographical	trapped	global	true	0.900000	1.157533	snare	ok	snare	snare	immutable	constructed_high_extraction	false
fusion_reading	protocol_designers	observer	analytical	civilizational	analytical	global	true	0.720000	0.972651	snare	ok	snare	snare	immutable	constructed_high_extraction	false
future_claims_present_resources_flat_control	central_bank_and_treasury_authorities	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.040377	rope	ok	rope	rope	changeable	constructed_high_extraction	false
